12.8;8.6;0.6;3.6;12.2;8.1;0.6;3.3;14.2;9.7;0.7;3.8
12.6;8.6;0.6;3.4;11.8;7.8;0.6;3.2;13.7;9.3;0.6;3.8
12.8;8.4;0.6;3.7;11.8;7.7;0.6;3.2;13.9;9;0.8;4.2
13.3;8.7;0.6;4;12.2;7.8;0.5;3.8;14.5;9.7;0.6;4.4
13;8.6;0.6;3.8;11.8;7.8;0.6;3.4;14.1;9;0.7;4.5
12.4;8.4;0.6;3.5;11.5;7.8;0.6;3.2;13.4;9.3;0.7;3.8
12.7;8.6;0.7;3.5;11.6;7.8;0.6;3.1;14.2;9.7;0.8;3.8
12.5;8.4;0.6;3.5;11.8;8;0.6;3.2;13.9;9.4;0.7;3.9
12.3;8.3;0.6;3.4;11.3;7.7;0.5;3.1;13.9;9.5;0.7;3.8
12.4;8.5;0.5;3.4;11.5;7.7;0.5;3.1;13.6;9.4;0.6;3.7
12.6;8.6;0.6;3.4;11.4;7.9;0.5;3;13.8;9.2;1;3.8
12.8;8.5;0.9;3.5;12;7.8;0.8;3.2;13.5;9;1;3.8
12.9;8.6;0.8;3.5;12;7.8;0.7;3.2;14.2;9.4;0.9;3.8
12.9;8.6;0.8;3.5;12.1;8;0.7;3.3;14.1;9.4;1;3.8
12.7;8.4;0.8;3.5;12;7.8;0.6;3.4;14.1;9.3;1;3.8
12.8;8.6;0.7;3.6;12.2;8;0.6;3.4;14.2;9.6;0.8;3.9
12.6;8.5;0.6;3.4;11.8;7.9;0.5;3.2;13.8;9.4;0.6;3.8
12.5;8.4;0.6;3.4;11.5;7.8;0.5;3.2;13.5;9.2;0.7;3.8
12.7;8.6;0.6;3.5;11.8;8.1;0.5;3.3;14.2;9.9;1;3.9
12.7;8.7;0.6;3.5;11.8;8.1;0.5;3.2;14.2;9.8;1;3.8
12.5;8.4;0.6;3.5;11.7;7.8;0.5;3.4;13.6;9.1;0.7;3.8
12.7;8.6;0.6;3.5;11.6;7.8;0.5;3.4;14.3;10;0.6;3.8
12.5;8.6;0.6;3.3;11.6;7.9;0.5;3.1;13.8;9.8;0.6;3.8
12.5;8.4;0.6;3.5;11.6;7.8;0.5;3.2;14;9.2;1.4;3.8
12.7;8.7;0.6;3.4;11.6;7.8;0.6;3.1;14.3;9.9;0.7;3.8
12.8;8.8;0.6;3.4;12.2;8.1;0.6;3.2;14;9.6;0.6;3.8
13.2;8.5;0.8;4;11.9;7.8;0.6;3.4;14.7;9;1.1;4.6
13.9;8.7;0.8;4.4;12.7;7.8;0.8;4.1;15.4;9.9;0.9;4.6
12.8;8.6;0.8;3.4;11.8;7.9;0.8;3.1;14.6;9.3;1;4.6
